gt_id,scene,sar_frame,gt_box_or_polygon_available,sar_valid_mask_available,valid_mask_source,image_available,full_inside_sar_valid_mask,mask_overlap_ratio,near_mask_boundary,gt_area_px,pool_type,valid_for_sar_morphology_reference,valid_for_optical_sar_correspondence,recommended_use,not_allowed_use,reason,sar_pseudocolor_path
frameadd_gm_rm011_000129_000269_03,GM_RM011,269,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,14834.808,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000269.png
saronly_gm_rm011_000269_01,GM_RM011,269,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13041.04,sar_only,true,false,SAR-only morphology reference,optical-SAR correspondence,no optical object stream counterpart,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000269.png
frameadd_gm_rm011_000130_000270_01,GM_RM011,270,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,14206.432,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000270.png
frameadd_gm_rm011_000130_000270_02,GM_RM011,270,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,14523.129,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000270.png
frameadd_gm_rm011_000130_000270_03,GM_RM011,270,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13669.535,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000270.png
frameadd_gm_rm011_000130_000270_04,GM_RM011,270,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13080.233,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000270.png
frameadd_gm_rm011_000130_000271_01,GM_RM011,271,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,12777.573,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000271.png
frameadd_gm_rm011_000130_000271_02,GM_RM011,271,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13462.844,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000271.png
frameadd_gm_rm011_000130_000271_03,GM_RM011,271,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,12514.027,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000271.png
frameadd_gm_rm011_000130_000271_04,GM_RM011,271,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13722.045,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000271.png
frameadd_gm_rm011_000131_000272_01,GM_RM011,272,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,15042.715,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000272.png
frameadd_gm_rm011_000131_000272_02,GM_RM011,272,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,11976.097,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000272.png
frameadd_gm_rm011_000131_000272_03,GM_RM011,272,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13606.009,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000272.png
frameadd_gm_rm011_000131_000272_04,GM_RM011,272,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,14288.718,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000272.png
frameadd_gm_rm011_000131_000273_01,GM_RM011,273,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,15257.562,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000273.png
frameadd_gm_rm011_000131_000273_02,GM_RM011,273,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13837.523,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000273.png
frameadd_gm_rm011_000131_000273_03,GM_RM011,273,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,12835.095,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000273.png
frameadd_gm_rm011_000131_000273_04,GM_RM011,273,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,14945.409,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000273.png
frameadd_gm_rm011_000132_000274_01,GM_RM011,274,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13711.609,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000274.png
frameadd_gm_rm011_000132_000274_02,GM_RM011,274,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13147.317,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000274.png
frameadd_gm_rm011_000132_000274_03,GM_RM011,274,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,12893.051,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000274.png
saronly_gm_rm011_000274_01,GM_RM011,274,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,14905.371,sar_only,true,false,SAR-only morphology reference,optical-SAR correspondence,no optical object stream counterpart,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000274.png
frameadd_gm_rm011_000132_000275_01,GM_RM011,275,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13512.392,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000275.png
frameadd_gm_rm011_000132_000275_02,GM_RM011,275,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13444.388,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000275.png
frameadd_gm_rm011_000132_000275_03,GM_RM011,275,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13826.678,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000275.png
saronly_gm_rm011_000275_02,GM_RM011,275,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,14947.922,sar_only,true,false,SAR-only morphology reference,optical-SAR correspondence,no optical object stream counterpart,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000275.png
frameadd_gm_rm011_000132_000276_01,GM_RM011,276,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,15287.612,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000276.png
frameadd_gm_rm011_000132_000276_02,GM_RM011,276,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,14016.654,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000276.png
frameadd_gm_rm011_000132_000276_03,GM_RM011,276,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,12922.039,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000276.png
saronly_gm_rm011_000276_01,GM_RM011,276,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,12191.893,sar_only,true,false,SAR-only morphology reference,optical-SAR correspondence,no optical object stream counterpart,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000276.png
frameadd_gm_rm011_000133_000277_01,GM_RM011,277,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,14071.665,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000277.png
frameadd_gm_rm011_000133_000277_02,GM_RM011,277,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,14707.071,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000277.png
frameadd_gm_rm011_000133_000277_03,GM_RM011,277,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,15330.005,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000277.png
saronly_gm_rm011_000277_01,GM_RM011,277,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13669.535,sar_only,true,false,SAR-only morphology reference,optical-SAR correspondence,no optical object stream counterpart,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000277.png
frameadd_gm_rm011_000133_000278_01,GM_RM011,278,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,11588.796,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000278.png
frameadd_gm_rm011_000133_000278_02,GM_RM011,278,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,12128.078,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000278.png
frameadd_gm_rm011_000133_000278_03,GM_RM011,278,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13580.504,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000278.png
saronly_gm_rm011_000278_01,GM_RM011,278,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,9346.639,sar_only,true,false,SAR-only morphology reference,optical-SAR correspondence,no optical object stream counterpart,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000278.png
frameadd_gm_rm011_000134_000279_01,GM_RM011,279,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,11631.336,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000279.png
frameadd_gm_rm011_000134_000279_02,GM_RM011,279,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,11714.657,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000279.png
frameadd_gm_rm011_000134_000279_03,GM_RM011,279,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,11406.139,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000279.png
frameadd_gm_rm011_000134_000280_01,GM_RM011,280,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,15147.666,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000280.png
frameadd_gm_rm011_000134_000280_02,GM_RM011,280,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,12413.358,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000280.png
frameadd_gm_rm011_000134_000280_03,GM_RM011,280,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,11177.228,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000280.png
frameadd_gm_rm011_000135_000282_01,GM_RM011,282,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,11646.279,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000282.png
frameadd_gm_rm011_000135_000282_02,GM_RM011,282,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,14140.888,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000282.png
frameadd_gm_rm011_000135_000282_03,GM_RM011,282,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13826.341,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000282.png
frameadd_gm_rm011_000136_000283_01,GM_RM011,283,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,11983.676,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000283.png
frameadd_gm_rm011_000136_000283_02,GM_RM011,283,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,11551.41,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000283.png
frameadd_gm_rm011_000136_000283_03,GM_RM011,283,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,12413.358,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000283.png
frameadd_gm_rm011_000136_000284_01,GM_RM011,284,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,13519.977,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000284.png
frameadd_gm_rm011_000136_000284_02,GM_RM011,284,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,11324.288,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000284.png
frameadd_gm_rm011_000136_000284_03,GM_RM011,284,true,true,fallback_fan_valid_region_no_external_mask_file_found,true,true,1,false,12960.187,gm011_blocked,true,false,GM_RM011 waiting object-stream SAR reference,paired correspondence before object stream recovery,current OTY object stream missing,D:\profile\research\data\GM_RM011\GM_RM011_SARframes\000284.png
