source_r1_family_id,boundary_family_id,sar_frame,source_response_unit_id,target_response_unit_id,bbox_iou,center_distance_px,core_overlap_ratio,core_subset_relation,accepted_graph_link_present,pair_relation,boundary_pair_valid,invalid_reason,old_r1_same_family,new_same_boundary_family
R21R1F00149;R21R1F00153,,284,R21B00229,R21B00230,0,117.153745,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00154;R21R1F00155,,288,R21B00231,R21B00232,0.058111,36.249138,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00154;R21R1F00156,,288,R21B00231,R21B00233,0,52.392748,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00154;R21R1F00157,,288,R21B00231,R21B00234,0,84.534017,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00154,R21R11BF00165,288,R21B00231,R21B00235,0.882353,6,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00155;R21R1F00156,,288,R21B00232,R21B00233,0,32.449961,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00155;R21R1F00157,,288,R21B00232,R21B00234,0,48.373546,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00154;R21R1F00155,,288,R21B00232,R21B00235,0.069717,30.88689,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00156;R21R1F00157,,288,R21B00233,R21B00234,0,56.364883,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00154;R21R1F00156,,288,R21B00233,R21B00235,0.013072,46.572524,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00154;R21R1F00157,,288,R21B00234,R21B00235,0,79.259069,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00158;R21R1F00159,,289,R21B00236,R21B00237,0.029056,44.598206,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00158;R21R1F00160,,289,R21B00236,R21B00238,0,90.697299,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00158;R21R1F00161,,289,R21B00236,R21B00239,0,54.083269,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00158;R21R1F00162,,289,R21B00236,R21B00240,0,112.008928,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00158,R21R11BF00169,289,R21B00236,R21B00241,0.882353,6,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00158,R21R11BF00169,289,R21B00236,R21B00242,0.681818,21,1,a_subset_b,true,shared_actual_core_boundary_variant,true,,true,true
R21R1F00158;R21R1F00159,,289,R21B00236,R21B00243,0.078629,70.802542,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00159;R21R1F00160,,289,R21B00237,R21B00238,0,48.836462,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00159;R21R1F00161,,289,R21B00237,R21B00239,0,34.205263,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00159;R21R1F00162,,289,R21B00237,R21B00240,0,144.779142,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00158;R21R1F00159,,289,R21B00237,R21B00241,0.043573,39,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00158;R21R1F00159,,289,R21B00237,R21B00242,0.03367,25.806976,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00159,R21R11BF00170,289,R21B00237,R21B00243,0.153846,30.88689,1,a_subset_b,true,shared_actual_core_boundary_variant,true,,true,true
R21R1F00160;R21R1F00161,,289,R21B00238,R21B00239,0,73.054774,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00160;R21R1F00162,,289,R21B00238,R21B00240,0,193.214906,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00158;R21R1F00160,,289,R21B00238,R21B00241,0,85.802098,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00158;R21R1F00160,,289,R21B00238,R21B00242,0.06734,74.27651,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00159;R21R1F00160,,289,R21B00238,R21B00243,0.307692,20.124612,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00161;R21R1F00162,,289,R21B00239,R21B00240,0,125.175876,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00158;R21R1F00161,,289,R21B00239,R21B00241,0.004357,48.466483,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00158;R21R1F00161,,289,R21B00239,R21B00242,0.003367,34.985711,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00159;R21R1F00161,,289,R21B00239,R21B00243,0,60.299254,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00158;R21R1F00162,,289,R21B00240,R21B00241,0,114.236597,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00158;R21R1F00162,,289,R21B00240,R21B00242,0,120.933866,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00159;R21R1F00162,,289,R21B00240,R21B00243,0,175.570499,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00158,R21R11BF00169,289,R21B00241,R21B00242,0.772727,15,0.5,overlap,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00158;R21R1F00159,,289,R21B00241,R21B00243,0.124046,66.068147,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00158;R21R1F00159,,289,R21B00242,R21B00243,0.218855,55.317267,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00163;R21R1F00164,,290,R21B00244,R21B00245,0.069767,34.205263,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00163;R21R1F00165,,290,R21B00244,R21B00246,0,97.349884,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00163,R21R11BF00174,290,R21B00244,R21B00247,0.882353,6,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00163,R21R11BF00174,290,R21B00244,R21B00248,0.625,27,1,a_subset_b,true,shared_actual_core_boundary_variant,true,,true,true
R21R1F00163;R21R1F00164,,290,R21B00244,R21B00249,0.162162,66.61081,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00163,R21R11BF00174,290,R21B00244,R21B00250,0.625,27,1,a_subset_b,true,shared_actual_core_boundary_variant,true,,true,true
R21R1F00164;R21R1F00165,,290,R21B00245,R21B00246,0,65.795137,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00163;R21R1F00164,,290,R21B00245,R21B00247,0.084034,28.460499,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00163;R21R1F00164,,290,R21B00245,R21B00248,0.059524,10.816654,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00164,R21R11BF00175,290,R21B00245,R21B00249,0.177778,36.619667,1,a_subset_b,true,shared_actual_core_boundary_variant,true,,true,true
R21R1F00163;R21R1F00164,,290,R21B00245,R21B00250,0.059524,10.816654,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00163;R21R1F00165,,290,R21B00246,R21B00247,0,92.417531,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00163;R21R1F00165,,290,R21B00246,R21B00248,0.089286,76.367532,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00164;R21R1F00165,,290,R21B00246,R21B00249,0.266667,30.88689,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00163;R21R1F00165,,290,R21B00246,R21B00250,0.089286,76.367532,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00163,R21R11BF00174,290,R21B00247,R21B00248,0.708333,21,0.5,overlap,true,shared_actual_core_boundary_variant,true,,true,true
R21R1F00163;R21R1F00164,,290,R21B00247,R21B00249,0.20654,61.846584,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00163,R21R11BF00174,290,R21B00247,R21B00250,0.708333,21,1,a_subset_b,true,shared_actual_core_boundary_variant,true,,true,true
R21R1F00163;R21R1F00164,,290,R21B00248,R21B00249,0.334821,47.434165,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00163,R21R11BF00174,290,R21B00248,R21B00250,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00163;R21R1F00164,,290,R21B00249,R21B00250,0.334821,47.434165,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
